N	eigenvalue	difference	twstat	p-value	effect.n
142	0.424573	-0.002121	-9.185	1	1043.653
143	0.420538	-0.004035	-9.452	1	1044.929
144	0.416692	-0.003846	-9.692	1	1045.974
145	0.415901	-0.000791	-9.296	1	1046.808
146	0.411601	-0.004301	-9.637	1	1047.976
147	0.408353	-0.003248	-9.768	1	1048.842
148	0.401321	-0.007033	-10.722	1	1049.585
149	0.398822	-0.002499	-10.733	1	1049.493
150	0.396252	-0.002570	-10.763	1	1049.372
151	0.390780	-0.005472	-11.430	1	1049.207
152	0.390519	-0.000261	-10.979	1	1048.450
153	0.388017	-0.002503	-11.009	1	1048.054
154	0.384151	-0.003866	-11.344	1	1047.610
155	0.381883	-0.002268	-11.337	1	1046.850
156	0.381289	-0.000593	-10.960	1	1046.069
157	0.377199	-0.004090	-11.354	1	1045.595
158	0.374234	-0.002965	-11.512	1	1044.745
159	0.366756	-0.007478	-12.695	1	1043.726
160	0.365627	-0.001129	-12.482	1	1041.648
161	0.362465	-0.003161	-12.725	1	1039.715
162	0.361360	-0.001105	-12.510	1	1037.533
163	0.360453	-0.000907	-12.244	1	1035.498
164	0.357797	-0.002656	-12.372	1	1033.658
165	0.355428	-0.002369	-12.441	1	1031.666
166	0.353126	-0.002301	-12.497	1	1029.573
167	0.350671	-0.002455	-12.593	1	1027.388
168	0.348203	-0.002468	-12.697	1	1025.076
169	0.345523	-0.002679	-12.855	1	1022.628
170	0.342934	-0.002590	-12.998	1	1019.995
171	0.342014	-0.000919	-12.757	1	1017.187
172	0.339526	-0.002488	-12.878	1	1014.549
173	0.336604	-0.002922	-13.106	1	1011.755
174	0.335840	-0.000764	-12.835	1	1008.705
175	0.332322	-0.003518	-13.206	1	1005.853
176	0.331210	-0.001112	-13.022	1	1002.612
177	0.326924	-0.004286	-13.586	1	999.488
178	0.325835	-0.001089	-13.409	1	995.797
179	0.324069	-0.001765	-13.389	1	992.213
180	0.322620	-0.001449	-13.294	1	988.592
181	0.321403	-0.001217	-13.143	1	985.002
182	0.318115	-0.003289	-13.484	1	981.498
183	0.316434	-0.001681	-13.451	1	977.619
184	0.313955	-0.002479	-13.611	1	973.712
185	0.312733	-0.001221	-13.474	1	969.598
186	0.311346	-0.001388	-13.374	1	965.552
187	0.310649	-0.000696	-13.106	1	961.540
188	0.307700	-0.002950	-13.376	1	957.723
189	0.303984	-0.003715	-13.841	1	953.586
190	0.301997	-0.001987	-13.901	1	948.946
191	0.300910	-0.001086	-13.746	1	944.185
192	0.299564	-0.001346	-13.651	1	939.505
193	0.295616	-0.003948	-14.187	1	934.849
194	0.294810	-0.000806	-13.974	1	929.620
195	0.291641	-0.003169	-14.332	1	924.523
196	0.290484	-0.001157	-14.211	1	919.021
197	0.290028	-0.000456	-13.916	1	913.563
198	0.288664	-0.001365	-13.836	1	908.315
199	0.287918	-0.000746	-13.603	1	903.074
200	0.284479	-0.003440	-14.023	1	897.988
201	0.283903	-0.000575	-13.756	1	892.421
202	0.281901	-0.002002	-13.832	1	887.041
203	0.279712	-0.002190	-13.956	1	881.513
204	0.277120	-0.002592	-14.184	1	875.790
205	0.276772	-0.000348	-13.869	1	869.771
206	0.274242	-0.002530	-14.081	1	863.983
207	0.272092	-0.002150	-14.207	1	857.912
208	0.271457	-0.000635	-13.965	1	851.641
209	0.270176	-0.001282	-13.877	1	845.528
210	0.266735	-0.003440	-14.316	1	839.424
211	0.265509	-0.001226	-14.225	1	832.812
212	0.264196	-0.001314	-14.154	1	826.210
213	0.262711	-0.001484	-14.123	1	819.596
214	0.261099	-0.001613	-14.124	1	812.933
215	0.258509	-0.002590	-14.364	1	806.187
216	0.257681	-0.000828	-14.182	1	799.126
217	0.256663	-0.001018	-14.042	1	792.161
218	0.255462	-0.001201	-13.943	1	785.252
219	0.254327	-0.001136	-13.826	1	778.358
220	0.254007	-0.000319	-13.509	1	771.496
221	0.250650	-0.003357	-13.922	1	764.872
222	0.248545	-0.002104	-14.043	1	757.743
223	0.247409	-0.001137	-13.932	1	750.409
224	0.245868	-0.001541	-13.918	1	743.099
225	0.243679	-0.002189	-14.060	1	735.717
226	0.242545	-0.001134	-13.952	1	728.108
227	0.241119	-0.001426	-13.912	1	720.521
228	0.239890	-0.001229	-13.825	1	712.886
229	0.238482	-0.001409	-13.778	1	705.252
230	0.237351	-0.001131	-13.665	1	697.577
231	0.235601	-0.001750	-13.697	1	689.928
232	0.234980	-0.000621	-13.461	1	682.158
233	0.233690	-0.001290	-13.379	1	674.538
234	0.233227	-0.000463	-13.099	1	666.912
235	0.231768	-0.001459	-13.047	1	659.485
236	0.228946	-0.002822	-13.317	1	652.018
237	0.227307	-0.001639	-13.316	1	644.176
238	0.225876	-0.001431	-13.267	1	636.243
239	0.225642	-0.000235	-12.936	1	628.268
240	0.222745	-0.002897	-13.219	1	620.546
241	0.222182	-0.000562	-12.966	1	612.432
242	0.220516	-0.001666	-12.963	1	604.489
243	0.220167	-0.000349	-12.655	1	596.454
244	0.218439	-0.001728	-12.658	1	588.649
245	0.216107	-0.002332	-12.801	1	580.743
246	0.214908	-0.001200	-12.687	1	572.588
247	0.213138	-0.001769	-12.702	1	564.456
248	0.212360	-0.000779	-12.491	1	556.211
249	0.210473	-0.001887	-12.527	1	548.094
250	0.209949	-0.000523	-12.255	1	539.840
251	0.207664	-0.002285	-12.374	1	531.781
252	0.205495	-0.002169	-12.470	1	523.492
253	0.204038	-0.001457	-12.409	1	515.003
254	0.202323	-0.001715	-12.405	1	506.482
255	0.200505	-0.001819	-12.423	1	497.869
256	0.200235	-0.000269	-12.100	1	489.142
257	0.197474	-0.002761	-12.316	1	480.661
258	0.197041	-0.000433	-12.029	1	471.855
259	0.196017	-0.001024	-11.862	1	463.257
260	0.195329	-0.000688	-11.618	1	454.740
261	0.193626	-0.001704	-11.586	1	446.388
262	0.191269	-0.002357	-11.693	1	437.969
263	0.188035	-0.003234	-11.991	1	429.333
264	0.187804	-0.000231	-11.659	1	420.293
265	0.186504	-0.001300	-11.544	1	411.506
266	0.185526	-0.000978	-11.358	1	402.747
267	0.184978	-0.000548	-11.078	1	394.091
268	0.183249	-0.001729	-11.032	1	385.641
269	0.181996	-0.001254	-10.888	1	377.139
270	0.180038	-0.001958	-10.883	1	368.695
271	0.179902	-0.000136	-10.509	1	360.156
272	0.178410	-0.001491	-10.396	1	351.930
273	0.176467	-0.001943	-10.369	1	343.725
274	0.176018	-0.000449	-10.044	1	335.445
275	0.173972	-0.002046	-10.023	1	327.427
276	0.173775	-0.000197	-9.640	1	319.323
277	0.170689	-0.003086	-9.804	1	311.555
278	0.169513	-0.001176	-9.606	1	303.479
279	0.168870	-0.000643	-9.298	1	295.523
280	0.166680	-0.002189	-9.273	1	287.817
281	0.165706	-0.000974	-9.017	1	280.023
282	0.164698	-0.001008	-8.757	1	272.419
283	0.162320	-0.002378	-8.742	1	265.014
284	0.161825	-0.000495	-8.377	1	257.499
285	0.160424	-0.001401	-8.163	1	250.319
286	0.157531	-0.002893	-8.211	1	243.283
287	0.156969	-0.000562	-7.839	1	236.044
288	0.154481	-0.002488	-7.796	1	229.162
289	0.152373	-0.002108	-7.683	1	222.191
290	0.150661	-0.001712	-7.495	1	215.226
291	0.149828	-0.000834	-7.141	1	208.373
292	0.146396	-0.003432	-7.223	1	201.869
293	0.144148	-0.002248	-7.106	1	195.084
294	0.142162	-0.001986	-6.937	1	188.307
295	0.140718	-0.001445	-6.665	1	181.614
296	0.136731	-0.003987	-6.812	1	175.158
297	0.134932	-0.001799	-6.598	1	168.314
298	0.130993	-0.003939	-6.733	1	161.619
299	0.130031	-0.000963	-6.380	1	154.564
300	0.126685	-0.003345	-6.398	1	147.863
301	0.125475	-0.001210	-6.069	0.999998	140.969
302	0.124790	-0.000685	-5.630	0.999982	134.400
303	0.122094	-0.002696	-5.478	0.999964	128.342
304	0.120898	-0.001196	-5.075	0.999794	122.334
305	0.120295	-0.000604	-4.536	0.998504	116.814
306	0.118222	-0.002073	-4.165	0.995242	112.085
307	0.113081	-0.005141	-4.239	0.996169	107.879
308	0.106640	-0.006441	-4.549	0.998566	103.237
309	0.103552	-0.003088	-4.375	0.997482	97.668
310	0.100684	-0.002868	-4.149	0.99502	92.180
311	0.099845	-0.000839	-3.571	0.977904	86.883
312	0.098046	-0.001799	-3.044	0.935649	82.620
313	0.085572	-0.012474	-4.167	0.995268	79.449
314	0.084179	-0.001393	-3.723	0.98455	73.085
315	0.082473	-0.001705	-3.260	0.957204	67.392
316	0.079883	-0.002590	-2.851	0.9104	62.486
317	0.074248	-0.005635	-2.846	0.909704	58.334
318	0.071419	-0.002829	-2.404	0.82804	53.727
319	0.067835	-0.003584	-1.957	0.713431	50.111
320	0.064268	-0.003567	-1.331	0.519928	47.823
321	0.049924	-0.014343	NA	NA	NA
322	0.045810	-0.004115	NA	NA	NA
323	0.040594	-0.005216	NA	NA	NA
324	0.039170	-0.001424	NA	NA	NA
325	0.032333	-0.006837	NA	NA	NA
326	0.031186	-0.001147	NA	NA	NA
327	0.022256	-0.008930	NA	NA	NA
328	0.015297	-0.006959	NA	NA	NA
329	0.001413	-0.013884	NA	NA	NA
