N	eigenvalue	difference	twstat	p-value	effect.n
167	0.451179	-0.006796	-12.091	1	834.989
168	0.448651	-0.002527	-12.008	1	829.760
169	0.447923	-0.000728	-11.661	1	824.538
170	0.445805	-0.002118	-11.506	1	819.650
171	0.443567	-0.002237	-11.364	1	814.861
172	0.442720	-0.000847	-11.016	1	810.158
173	0.439065	-0.003655	-11.067	1	805.813
174	0.432250	-0.006816	-11.586	1	801.304
175	0.430832	-0.001418	-11.333	1	796.015
176	0.427173	-0.003659	-11.402	1	790.954
177	0.422675	-0.004499	-11.599	1	785.697
178	0.417939	-0.004735	-11.840	1	780.076
179	0.415335	-0.002605	-11.777	1	774.032
180	0.413676	-0.001658	-11.572	1	767.961
181	0.410983	-0.002693	-11.515	1	762.048
182	0.409262	-0.001721	-11.312	1	756.100
183	0.406256	-0.003006	-11.294	1	750.310
184	0.403227	-0.003029	-11.281	1	744.429
185	0.402579	-0.000648	-10.915	1	738.450
186	0.397844	-0.004735	-11.143	1	732.864
187	0.393444	-0.004400	-11.331	1	726.837
188	0.390536	-0.002909	-11.307	1	720.423
189	0.387720	-0.002815	-11.269	1	713.918
190	0.386476	-0.001244	-10.998	1	707.340
191	0.383979	-0.002497	-10.904	1	701.020
192	0.380583	-0.003395	-10.941	1	694.708
193	0.379956	-0.000627	-10.570	1	688.209
194	0.373172	-0.006785	-11.100	1	682.128
195	0.369326	-0.003846	-11.216	1	675.126
196	0.367367	-0.001959	-11.058	1	667.818
197	0.363593	-0.003774	-11.164	1	660.603
198	0.361867	-0.001726	-10.972	1	653.092
199	0.358777	-0.003089	-10.975	1	645.722
200	0.353653	-0.005124	-11.280	1	638.204
201	0.350235	-0.003419	-11.346	1	630.090
202	0.349855	-0.000380	-10.968	1	621.737
203	0.346978	-0.002878	-10.944	1	613.794
204	0.341767	-0.005210	-11.261	1	605.737
205	0.341281	-0.000486	-10.901	1	597.060
206	0.338141	-0.003140	-10.915	1	588.767
207	0.335606	-0.002535	-10.842	1	580.300
208	0.331956	-0.003650	-10.929	1	571.788
209	0.331623	-0.000333	-10.540	1	562.989
210	0.330351	-0.001272	-10.273	1	554.626
211	0.328835	-0.001516	-10.032	1	546.520
212	0.325240	-0.003595	-10.079	1	538.637
213	0.322116	-0.003125	-10.062	1	530.506
214	0.320065	-0.002051	-9.892	1	522.231
215	0.317130	-0.002935	-9.842	1	514.061
216	0.314215	-0.002914	-9.788	1	505.798
217	0.311491	-0.002725	-9.706	1	497.446
218	0.305746	-0.005745	-10.047	1	489.051
219	0.303952	-0.001794	-9.848	1	479.909
220	0.299643	-0.004308	-9.993	1	470.914
221	0.297591	-0.002052	-9.830	1	461.501
222	0.295548	-0.002043	-9.660	1	452.174
223	0.292019	-0.003528	-9.688	1	442.946
224	0.288410	-0.003609	-9.728	1	433.486
225	0.285432	-0.002978	-9.685	1	423.774
226	0.284371	-0.001061	-9.380	1	413.952
227	0.282450	-0.001922	-9.179	1	404.453
228	0.278447	-0.004003	-9.247	1	395.105
229	0.273085	-0.005362	-9.499	1	385.444
230	0.271886	-0.001199	-9.213	1	375.173
231	0.269736	-0.002150	-9.039	1	365.195
232	0.269595	-0.000141	-8.598	1	355.320
233	0.265884	-0.003711	-8.596	1	346.020
234	0.262112	-0.003772	-8.601	1	336.514
235	0.260192	-0.001920	-8.372	1	326.792
236	0.258579	-0.001613	-8.094	1	317.272
237	0.256695	-0.001884	-7.836	1	308.046
238	0.253453	-0.003242	-7.732	1	299.083
239	0.250056	-0.003397	-7.642	1	290.085
240	0.248559	-0.001497	-7.316	1	281.026
241	0.243261	-0.005298	-7.430	1	272.372
242	0.236476	-0.006785	-7.729	1	263.238
243	0.235196	-0.001280	-7.393	1	253.294
244	0.231447	-0.003749	-7.327	1	243.763
245	0.229135	-0.002312	-7.090	1	234.126
246	0.225213	-0.003921	-7.023	1	224.713
247	0.224444	-0.000769	-6.596	1	215.190
248	0.222140	-0.002304	-6.312	1	206.281
249	0.219924	-0.002215	-5.997	0.999997	197.704
250	0.217463	-0.002461	-5.685	0.999986	189.533
251	0.216985	-0.000478	-5.131	0.999836	181.778
252	0.216051	-0.000934	-4.569	0.998662	175.085
253	0.206746	-0.009305	-4.845	0.999497	169.608
254	0.203473	-0.003273	-4.513	0.998387	162.922
255	0.200434	-0.003039	-4.116	0.994523	156.808
256	0.194240	-0.006193	-4.006	0.992554	151.538
257	0.185249	-0.008991	-4.195	0.995639	146.183
258	0.177907	-0.007341	-4.247	0.996264	139.675
259	0.164389	-0.013518	-4.988	0.999709	132.472
260	0.157962	-0.006428	-5.062	0.999783	122.521
261	0.157625	-0.000336	-4.509	0.998362	112.023
262	0.153225	-0.004400	-4.305	0.996867	102.643
263	0.147647	-0.005578	-4.189	0.995564	93.420
264	0.145401	-0.002246	-3.740	0.985189	84.105
265	0.143861	-0.001539	-3.160	0.948015	75.679
266	0.136964	-0.006898	-2.950	0.924069	68.681
267	0.124602	-0.012361	-3.186	0.950565	61.807
268	0.120592	-0.004010	NA	NA	NA
269	0.117217	-0.003375	NA	NA	NA
270	0.112875	-0.004342	NA	NA	NA
271	0.104068	-0.008807	NA	NA	NA
272	0.083394	-0.020674	NA	NA	NA
273	0.052767	-0.030627	NA	NA	NA
274	0.039355	-0.013413	NA	NA	NA
275	0.036867	-0.002487	NA	NA	NA
276	0.032162	-0.004706	NA	NA	NA
