N	eigenvalue	difference	twstat	p-value	effect.n
57	1.205059	-0.044069	7.334	5.37213e-08	533.554
58	1.199741	-0.005318	8.276	1.0631e-08	539.699
59	1.192774	-0.006967	9.144	8.01495e-10	546.402
60	1.161172	-0.031602	8.084	1.85464e-08	553.654
61	1.150689	-0.010483	8.629	3.77021e-09	560.502
62	1.126127	-0.024562	8.024	2.20082e-08	567.746
63	1.099886	-0.026241	7.198	7.94467e-08	574.807
64	1.090452	-0.009434	7.727	1.7545e-08	581.565
65	1.063752	-0.026700	6.761	2.60906e-07	588.713
66	1.039878	-0.023874	5.945	2.23235e-06	595.479
67	1.027343	-0.012536	6.071	1.61945e-06	601.933
68	1.007044	-0.020299	5.470	7.34945e-06	608.559
69	0.994847	-0.012197	5.561	5.86966e-06	614.976
70	0.962518	-0.032329	3.726	0.000395143	621.545
71	0.952404	-0.010114	3.880	0.000285039	627.252
72	0.946687	-0.005717	4.460	7.98202e-05	633.127
73	0.929950	-0.016737	3.970	0.000234888	639.401
74	0.923024	-0.006926	4.417	8.78329e-05	645.509
75	0.917037	-0.005986	4.976	2.41954e-05	651.956
76	0.901969	-0.015069	4.616	5.59767e-05	658.820
77	0.895519	-0.006450	5.119	1.72148e-05	665.589
78	0.866911	-0.028608	3.270	0.00100478	672.759
79	0.856173	-0.010739	3.210	0.00113078	678.976
80	0.843286	-0.012886	2.895	0.00208688	685.254
81	0.836458	-0.006828	3.220	0.00111008	691.446
82	0.829164	-0.007294	3.499	0.000631772	697.921
83	0.821639	-0.007526	3.757	0.000370102	704.662
84	0.810607	-0.011031	3.609	0.000504522	711.665
85	0.796163	-0.014445	3.030	0.00160929	718.688
86	0.781132	-0.015030	2.326	0.00593373	725.464
87	0.777782	-0.003350	2.978	0.00178107	731.908
88	0.760575	-0.017207	1.954	0.0112322	738.858
89	0.754605	-0.005970	2.249	0.00679045	745.269
90	0.748348	-0.006257	2.514	0.00423671	751.963
91	0.736673	-0.011675	2.090	0.00893933	758.929
92	0.723215	-0.013457	1.391	0.0274966	765.725
93	0.717842	-0.005373	1.697	0.0170927	772.168
94	0.710757	-0.007085	1.782	0.0148975	778.906
95	0.691202	-0.019555	0.178	0.137992	785.803
96	0.683438	-0.007763	0.070	0.155748	791.736
97	0.675390	-0.008048	-0.095	0.185891	797.680
98	0.669171	-0.006219	-0.024	0.172511	803.598
99	0.666295	-0.002876	0.513	0.0924971	809.645
100	0.655313	-0.010982	-0.087	0.184403	816.144
101	0.647384	-0.007929	-0.293	0.22728	822.321
102	0.638101	-0.009283	-0.720	0.334583	828.441
103	0.634401	-0.003700	-0.356	0.241565	834.348
104	0.631837	-0.002565	0.191	0.135996	840.592
105	0.614082	-0.017755	-1.543	0.587324	847.318
106	0.605651	-0.008431	-1.960	0.714273	852.893
107	0.601392	-0.004260	-1.763	0.656095	858.245
108	0.597106	-0.004285	-1.568	0.595327	863.805
109	0.593853	-0.003253	-1.207	0.480419	869.580
110	0.579706	-0.014146	-2.575	0.863668	875.697
111	0.576169	-0.003537	-2.316	0.807879	880.886
112	0.572342	-0.003828	-2.098	0.752567	886.330
113	0.563241	-0.009101	-2.744	0.893871	892.007
114	0.555251	-0.007990	-3.250	0.956334	897.269
115	0.552207	-0.003044	-2.959	0.925264	902.217
116	0.546387	-0.005820	-3.131	0.945071	907.444
117	0.545047	-0.001340	-2.551	0.858914	912.603
118	0.534421	-0.010626	-3.554	0.977074	918.276
119	0.533383	-0.001038	-2.944	0.923323	923.235
120	0.530238	-0.003145	-2.680	0.882874	928.733
121	0.525541	-0.004697	-2.685	0.883751	934.513
122	0.517318	-0.008223	-3.332	0.963002	940.363
123	0.507196	-0.010122	-4.368	0.997425	945.755
124	0.502513	-0.004683	-4.468	0.998126	950.370
125	0.496961	-0.005552	-4.739	0.99926	954.956
126	0.490413	-0.006548	-5.216	0.999885	959.372
127	0.486835	-0.003579	-5.164	0.999857	963.448
128	0.485399	-0.001435	-4.709	0.999175	967.607
129	0.482653	-0.002747	-4.487	0.99824	972.187
130	0.477793	-0.004859	-4.668	0.999046	977.006
131	0.472532	-0.005262	-4.942	0.999652	981.722
132	0.468503	-0.004029	-4.994	0.999715	986.255
133	0.459878	-0.008625	-5.965	0.999997	990.790
134	0.456892	-0.002985	-5.863	0.999994	994.536
135	0.452753	-0.004139	-5.993	0.999997	998.404
136	0.450054	-0.002700	-5.842	0.999994	1002.195
137	0.444861	-0.005193	-6.199	0.999999	1006.153
138	0.441215	-0.003646	-6.260	0.999999	1009.833
139	0.437132	-0.004083	-6.419	1	1013.492
140	0.432529	-0.004603	-6.699	1	1017.041
141	0.430690	-0.001839	-6.415	1	1020.368
142	0.427431	-0.003260	-6.423	1	1023.980
143	0.423731	-0.003700	-6.531	1	1027.616
144	0.419718	-0.004013	-6.716	1	1031.182
145	0.410891	-0.008827	-7.959	1	1034.606
146	0.409313	-0.001577	-7.679	1	1036.911
147	0.406241	-0.003073	-7.718	1	1039.484
148	0.401109	-0.005132	-8.220	1	1042.033
149	0.394455	-0.006654	-9.085	1	1044.131
150	0.392330	-0.002125	-8.976	1	1045.442
151	0.389343	-0.002987	-9.060	1	1046.849
152	0.386950	-0.002393	-9.016	1	1048.177
153	0.382974	-0.003976	-9.334	1	1049.541
154	0.381109	-0.001865	-9.185	1	1050.606
155	0.380217	-0.000892	-8.809	1	1051.803
156	0.374093	-0.006123	-9.632	1	1053.351
157	0.372465	-0.001629	-9.445	1	1054.113
158	0.368315	-0.004149	-9.843	1	1055.041
159	0.364017	-0.004298	-10.295	1	1055.578
160	0.361161	-0.002856	-10.427	1	1055.670
161	0.358425	-0.002736	-10.537	1	1055.618
162	0.357525	-0.000900	-10.217	1	1055.439
163	0.354225	-0.003300	-10.462	1	1055.543
164	0.350882	-0.003343	-10.729	1	1055.389
165	0.350063	-0.000819	-10.399	1	1054.952
166	0.345176	-0.004887	-11.046	1	1054.810
167	0.341292	-0.003884	-11.474	1	1054.012
168	0.340631	-0.000660	-11.133	1	1052.768
169	0.336920	-0.003711	-11.530	1	1051.819
170	0.334571	-0.002349	-11.607	1	1050.449
171	0.333405	-0.001166	-11.397	1	1048.966
172	0.331019	-0.002386	-11.484	1	1047.650
173	0.327188	-0.003831	-11.937	1	1046.209
174	0.325227	-0.001961	-11.939	1	1044.283
175	0.323077	-0.002150	-11.992	1	1042.309
176	0.321936	-0.001141	-11.794	1	1040.238
177	0.320244	-0.001692	-11.730	1	1038.319
178	0.316720	-0.003524	-12.129	1	1036.419
179	0.315291	-0.001429	-12.013	1	1034.069
180	0.311063	-0.004228	-12.607	1	1031.788
181	0.308807	-0.002256	-12.718	1	1028.860
182	0.307125	-0.001682	-12.689	1	1025.766
183	0.303835	-0.003290	-13.072	1	1022.646
184	0.303318	-0.000517	-12.756	1	1019.088
185	0.301032	-0.002286	-12.887	1	1015.785
186	0.299726	-0.001306	-12.771	1	1012.291
187	0.296174	-0.003552	-13.234	1	1008.854
188	0.293808	-0.002366	-13.405	1	1004.889
189	0.293398	-0.000410	-13.075	1	1000.688
190	0.290070	-0.003328	-13.495	1	996.755
191	0.288458	-0.001612	-13.483	1	992.331
192	0.288001	-0.000457	-13.170	1	987.854
193	0.285496	-0.002505	-13.383	1	983.626
194	0.282449	-0.003047	-13.746	1	979.111
195	0.281448	-0.001002	-13.586	1	974.158
196	0.280323	-0.001125	-13.454	1	969.295
197	0.278482	-0.001841	-13.508	1	964.496
198	0.276630	-0.001853	-13.567	1	959.568
199	0.275998	-0.000632	-13.308	1	954.506
200	0.275272	-0.000726	-13.068	1	949.638
201	0.271066	-0.004206	-13.738	1	944.949
202	0.270167	-0.000899	-13.558	1	939.481
203	0.268627	-0.001540	-13.542	1	934.122
204	0.267598	-0.001029	-13.393	1	928.700
205	0.265693	-0.001905	-13.471	1	923.359
206	0.264663	-0.001030	-13.321	1	917.853
207	0.260995	-0.003668	-13.867	1	912.427
208	0.260274	-0.000721	-13.649	1	906.340
209	0.259214	-0.001060	-13.515	1	900.400
210	0.256637	-0.002577	-13.780	1	894.518
211	0.255722	-0.000915	-13.614	1	888.269
212	0.254487	-0.001235	-13.529	1	882.112
213	0.250978	-0.003509	-14.044	1	875.960
214	0.249842	-0.001136	-13.947	1	869.171
215	0.248650	-0.001192	-13.862	1	862.397
216	0.247672	-0.000979	-13.719	1	855.626
217	0.246417	-0.001255	-13.647	1	848.918
218	0.243936	-0.002481	-13.897	1	842.198
219	0.240978	-0.002958	-14.280	1	835.118
220	0.238184	-0.002794	-14.631	1	827.541
221	0.236763	-0.001421	-14.630	1	819.512
222	0.236602	-0.000160	-14.298	1	811.396
223	0.235267	-0.001336	-14.266	1	803.534
224	0.234038	-0.001229	-14.206	1	795.613
225	0.232242	-0.001795	-14.293	1	787.664
226	0.230407	-0.001835	-14.394	1	779.531
227	0.229186	-0.001222	-14.337	1	771.203
228	0.228781	-0.000404	-14.067	1	762.843
229	0.227765	-0.001016	-13.950	1	754.672
230	0.226325	-0.001440	-13.939	1	746.533
231	0.225354	-0.000971	-13.808	1	738.309
232	0.225294	-0.000060	-13.440	1	730.130
233	0.223975	-0.001319	-13.385	1	722.255
234	0.221454	-0.002521	-13.638	1	714.340
235	0.221193	-0.000260	-13.320	1	706.050
236	0.220128	-0.001066	-13.200	1	698.009
237	0.219094	-0.001034	-13.068	1	690.001
238	0.218207	-0.000887	-12.896	1	682.039
239	0.217112	-0.001095	-12.773	1	674.168
240	0.215099	-0.002013	-12.879	1	666.333
241	0.213367	-0.001731	-12.917	1	658.271
242	0.213129	-0.000238	-12.582	1	650.061
243	0.211761	-0.001369	-12.521	1	642.130
244	0.211604	-0.000157	-12.155	1	634.162
245	0.210474	-0.001130	-12.022	1	626.517
246	0.207754	-0.002720	-12.282	1	618.920
247	0.205675	-0.002079	-12.391	1	610.897
248	0.204994	-0.000681	-12.157	1	602.633
249	0.204257	-0.000737	-11.931	1	594.534
250	0.202718	-0.001539	-11.896	1	586.594
251	0.200565	-0.002153	-12.011	1	578.580
252	0.199211	-0.001354	-11.935	1	570.309
253	0.196029	-0.003183	-12.305	1	562.014
254	0.195274	-0.000755	-12.093	1	553.164
255	0.193016	-0.002258	-12.241	1	544.452
256	0.192175	-0.000841	-12.051	1	535.452
257	0.190637	-0.001538	-12.023	1	526.565
258	0.189633	-0.001005	-11.866	1	517.598
259	0.189003	-0.000629	-11.616	1	508.703
260	0.186236	-0.002767	-11.866	1	499.993
261	0.185503	-0.000733	-11.643	1	490.868
262	0.184597	-0.000906	-11.455	1	481.894
263	0.183307	-0.001290	-11.350	1	473.032
264	0.182210	-0.001097	-11.198	1	464.178
265	0.180351	-0.001860	-11.217	1	455.392
266	0.179391	-0.000960	-11.030	1	446.462
267	0.178577	-0.000815	-10.804	1	437.642
268	0.176201	-0.002376	-10.926	1	428.982
269	0.176005	-0.000196	-10.559	1	420.045
270	0.174139	-0.001866	-10.556	1	411.446
271	0.172858	-0.001281	-10.422	1	402.723
272	0.171370	-0.001488	-10.329	1	394.044
273	0.170785	-0.000585	-10.034	1	385.356
274	0.168958	-0.001827	-10.001	1	376.920
275	0.167504	-0.001454	-9.885	1	368.394
276	0.164852	-0.002652	-10.026	1	359.885
277	0.163873	-0.000979	-9.811	1	351.060
278	0.160275	-0.003598	-10.149	1	342.384
279	0.159846	-0.000429	-9.825	1	333.150
280	0.159463	-0.000384	-9.480	1	324.204
281	0.158081	-0.001382	-9.331	1	315.576
282	0.155721	-0.002360	-9.378	1	307.012
283	0.154156	-0.001565	-9.264	1	298.251
284	0.153482	-0.000674	-8.964	1	289.508
285	0.152729	-0.000754	-8.668	1	281.031
286	0.150899	-0.001830	-8.574	1	272.819
287	0.149091	-0.001808	-8.472	1	264.590
288	0.146697	-0.002394	-8.481	1	256.356
289	0.143521	-0.003176	-8.643	1	247.965
290	0.143108	-0.000413	-8.277	1	239.220
291	0.142249	-0.000859	-7.980	1	230.834
292	0.139925	-0.002325	-7.947	1	222.717
293	0.139351	-0.000573	-7.583	1	214.500
294	0.137746	-0.001605	-7.393	1	206.652
295	0.136278	-0.001468	-7.166	1	198.925
296	0.134488	-0.001790	-6.985	1	191.372
297	0.132302	-0.002186	-6.865	1	183.924
298	0.132132	-0.000170	-6.378	1	176.487
299	0.129975	-0.002157	-6.209	0.999999	169.648
300	0.129309	-0.000665	-5.766	0.999991	162.893
301	0.128294	-0.001015	-5.347	0.999934	156.709
302	0.126971	-0.001323	-4.941	0.99965	151.089
303	0.123400	-0.003571	-4.884	0.999565	146.053
304	0.122866	-0.000534	-4.295	0.996773	140.870
305	0.115857	-0.007009	-4.771	0.999341	136.769
306	0.114350	-0.001507	-4.356	0.997322	131.249
307	0.111572	-0.002778	-4.112	0.994454	126.404
308	0.104844	-0.006728	-4.545	0.998548	121.856
309	0.099872	-0.004972	-4.744	0.999272	115.885
310	0.097106	-0.002766	-4.585	0.998732	109.128
311	0.096139	-0.000967	-4.096	0.994199	102.414
312	0.093301	-0.002837	-3.863	0.989133	96.539
313	0.090888	-0.002413	-3.525	0.975528	90.894
314	0.086257	-0.004631	-3.518	0.975097	85.792
315	0.083166	-0.003091	-3.255	0.956722	80.268
316	0.080425	-0.002741	-2.883	0.915085	75.086
317	0.067195	-0.013229	-4.295	0.996768	70.664
318	0.065903	-0.001292	-3.903	0.990203	61.801
319	0.064953	-0.000950	-3.408	0.968408	53.572
320	0.063020	-0.001933	-2.991	0.929261	46.207
321	0.060560	-0.002460	NA	NA	NA
322	0.054307	-0.006253	NA	NA	NA
323	0.053316	-0.000992	NA	NA	NA
324	0.052205	-0.001111	NA	NA	NA
325	0.039304	-0.012901	NA	NA	NA
326	0.028017	-0.011287	NA	NA	NA
327	0.018882	-0.009134	NA	NA	NA
328	0.014501	-0.004382	NA	NA	NA
329	0.005056	-0.009444	NA	NA	NA
