N	eigenvalue	difference	twstat	p-value	effect.n
43	1.622223	-0.011959	2.971	0.00180592	601.049
44	1.608490	-0.013733	3.390	0.000790019	607.399
45	1.575178	-0.033312	2.757	0.00270937	614.129
46	1.559459	-0.015719	3.030	0.00161175	620.568
47	1.524224	-0.035235	2.208	0.00728875	627.298
48	1.492624	-0.031600	1.513	0.0228124	633.604
49	1.466848	-0.025776	1.088	0.042937	639.560
50	1.457138	-0.009710	1.560	0.0212151	645.336
51	1.445115	-0.012024	1.915	0.0119856	651.519
52	1.410440	-0.034675	0.910	0.055002	658.048
53	1.406394	-0.004046	1.697	0.0170987	663.998
54	1.386326	-0.020068	1.529	0.0222682	670.591
55	1.373411	-0.012915	1.785	0.0148221	677.176
56	1.343566	-0.029845	0.960	0.0513809	684.058
57	1.336295	-0.007271	1.527	0.0223326	690.459
58	1.315726	-0.020568	1.244	0.0342461	697.382
59	1.292395	-0.023332	0.740	0.0691902	704.213
60	1.275752	-0.016642	0.639	0.078911	710.781
61	1.259686	-0.016066	0.556	0.0876115	717.381
62	1.217829	-0.041858	-1.347	0.524955	724.028
63	1.210840	-0.006989	-0.926	0.393881	729.352
64	1.201259	-0.009580	-0.673	0.321606	735.069
65	1.178637	-0.022622	-1.360	0.529198	741.065
66	1.167774	-0.010863	-1.241	0.491211	746.626
67	1.164721	-0.003052	-0.544	0.287373	752.362
68	1.135125	-0.029597	-1.808	0.669791	758.736
69	1.120493	-0.014632	-2.028	0.733472	764.204
70	1.112744	-0.007749	-1.741	0.649142	769.577
71	1.089727	-0.023017	-2.635	0.874933	775.258
72	1.086998	-0.002729	-1.996	0.724493	780.304
73	1.069562	-0.017437	-2.499	0.848313	785.937
74	1.058698	-0.010864	-2.512	0.85109	791.239
75	1.052480	-0.006219	-2.156	0.768115	796.604
76	1.030795	-0.021684	-3.064	0.937919	802.346
77	1.023566	-0.007229	-2.831	0.907461	807.401
78	1.014444	-0.009122	-2.752	0.89507	812.723
79	1.007087	-0.007357	-2.526	0.853843	818.188
80	0.985730	-0.021357	-3.502	0.974232	823.929
81	0.969776	-0.015955	-4.076	0.993869	828.890
82	0.962448	-0.007327	-3.932	0.99091	833.417
83	0.959398	-0.003050	-3.406	0.968236	838.127
84	0.946696	-0.012703	-3.724	0.984579	843.369
85	0.923478	-0.023217	-5.024	0.999747	848.392
86	0.917347	-0.006131	-4.839	0.999485	852.310
87	0.892916	-0.024431	-6.343	1	856.437
88	0.885960	-0.006956	-6.303	1	859.279
89	0.881398	-0.004562	-6.041	0.999998	862.181
90	0.869264	-0.012134	-6.489	1	865.340
91	0.857278	-0.011986	-6.951	1	868.128
92	0.849961	-0.007317	-6.991	1	870.529
93	0.846092	-0.003870	-6.703	1	872.910
94	0.835117	-0.010975	-7.101	1	875.567
95	0.816984	-0.018133	-8.229	1	877.881
96	0.813378	-0.003606	-7.974	1	879.198
97	0.808016	-0.005362	-7.885	1	880.742
98	0.799324	-0.008693	-8.132	1	882.369
99	0.793440	-0.005884	-8.110	1	883.775
100	0.783642	-0.009798	-8.490	1	885.201
101	0.775017	-0.008625	-8.770	1	886.278
102	0.763308	-0.011709	-9.385	1	887.093
103	0.762625	-0.000683	-8.887	1	887.341
104	0.752042	-0.010582	-9.403	1	888.029
105	0.744666	-0.007376	-9.608	1	888.230
106	0.739271	-0.005395	-9.616	1	888.227
107	0.729569	-0.009702	-10.084	1	888.196
108	0.725477	-0.004092	-9.976	1	887.715
109	0.720197	-0.005280	-9.995	1	887.307
110	0.713511	-0.006686	-10.168	1	886.857
111	0.712999	-0.000512	-9.683	1	886.220
112	0.704734	-0.008265	-10.024	1	886.012
113	0.700175	-0.004559	-9.977	1	885.455
114	0.693093	-0.007082	-10.208	1	884.914
115	0.688630	-0.004463	-10.163	1	884.123
116	0.682339	-0.006291	-10.321	1	883.344
117	0.672356	-0.009982	-10.898	1	882.380
118	0.670560	-0.001797	-10.587	1	880.825
119	0.666074	-0.004486	-10.567	1	879.531
120	0.661085	-0.004989	-10.606	1	878.218
121	0.656775	-0.004309	-10.572	1	876.827
122	0.648783	-0.007992	-10.958	1	875.431
123	0.644863	-0.003921	-10.896	1	873.611
124	0.639319	-0.005543	-11.021	1	871.807
125	0.635529	-0.003791	-10.951	1	869.834
126	0.628963	-0.006566	-11.201	1	867.883
127	0.623800	-0.005163	-11.301	1	865.634
128	0.623451	-0.000349	-10.847	1	863.234
129	0.617165	-0.006286	-11.070	1	861.244
130	0.610062	-0.007103	-11.399	1	858.975
131	0.609741	-0.000320	-10.948	1	856.315
132	0.607699	-0.002042	-10.684	1	854.067
133	0.603300	-0.004399	-10.690	1	852.046
134	0.597824	-0.005476	-10.826	1	849.965
135	0.592383	-0.005442	-10.967	1	847.684
136	0.590226	-0.002157	-10.723	1	845.196
137	0.586717	-0.003509	-10.633	1	842.916
138	0.579190	-0.007527	-11.025	1	840.677
139	0.572952	-0.006238	-11.280	1	837.948
140	0.564702	-0.008250	-11.791	1	834.876
141	0.560993	-0.003709	-11.771	1	831.188
142	0.559307	-0.001686	-11.506	1	827.451
143	0.555137	-0.004170	-11.536	1	823.931
144	0.548166	-0.006971	-11.912	1	820.308
145	0.546736	-0.001430	-11.624	1	816.201
146	0.536839	-0.009897	-12.367	1	812.336
147	0.533619	-0.003220	-12.317	1	807.586
148	0.531561	-0.002058	-12.124	1	802.810
149	0.529339	-0.002222	-11.945	1	798.165
150	0.523205	-0.006135	-12.245	1	793.636
151	0.517963	-0.005241	-12.446	1	788.696
152	0.512668	-0.005296	-12.663	1	783.452
153	0.510527	-0.002141	-12.497	1	777.889
154	0.507991	-0.002536	-12.376	1	772.420
155	0.504613	-0.003377	-12.356	1	766.998
156	0.497876	-0.006737	-12.754	1	761.509
157	0.497050	-0.000826	-12.433	1	755.496
158	0.492387	-0.004663	-12.578	1	749.745
159	0.488465	-0.003922	-12.638	1	743.742
160	0.483688	-0.004777	-12.806	1	737.582
161	0.482557	-0.001131	-12.529	1	731.145
162	0.479632	-0.002925	-12.467	1	724.920
163	0.471760	-0.007873	-13.016	1	718.670
164	0.470188	-0.001572	-12.804	1	711.719
165	0.468035	-0.002153	-12.658	1	704.905
166	0.462249	-0.005786	-12.957	1	698.157
167	0.461279	-0.000971	-12.671	1	690.982
168	0.459523	-0.001756	-12.475	1	684.024
169	0.453311	-0.006212	-12.823	1	677.187
170	0.448829	-0.004482	-12.969	1	669.862
171	0.447652	-0.001177	-12.714	1	662.279
172	0.442447	-0.005205	-12.946	1	654.877
173	0.440869	-0.001579	-12.742	1	647.119
174	0.438262	-0.002606	-12.658	1	639.486
175	0.435403	-0.002860	-12.603	1	631.845
176	0.431738	-0.003665	-12.645	1	624.163
177	0.430475	-0.001263	-12.397	1	616.332
178	0.426604	-0.003871	-12.459	1	608.675
179	0.424257	-0.002348	-12.339	1	600.845
180	0.418521	-0.005735	-12.624	1	593.045
181	0.416621	-0.001900	-12.457	1	584.821
182	0.415133	-0.001488	-12.236	1	576.680
183	0.411379	-0.003754	-12.280	1	568.682
184	0.409792	-0.001586	-12.068	1	560.528
185	0.403236	-0.006556	-12.440	1	552.508
186	0.402022	-0.001214	-12.191	1	543.963
187	0.400255	-0.001768	-12.001	1	535.591
188	0.398788	-0.001466	-11.770	1	527.329
189	0.393131	-0.005658	-12.022	1	519.224
190	0.391123	-0.002008	-11.857	1	510.719
191	0.389698	-0.001425	-11.621	1	502.294
192	0.384896	-0.004802	-11.767	1	494.033
193	0.381402	-0.003494	-11.767	1	485.492
194	0.380821	-0.000581	-11.435	1	476.841
195	0.376154	-0.004666	-11.558	1	468.466
196	0.374123	-0.002031	-11.386	1	459.836
197	0.371856	-0.002267	-11.236	1	451.294
198	0.370451	-0.001405	-10.985	1	442.816
199	0.367424	-0.003028	-10.907	1	434.522
200	0.364693	-0.002731	-10.793	1	426.205
201	0.362766	-0.001928	-10.587	1	417.906
202	0.358732	-0.004033	-10.607	1	409.738
203	0.357393	-0.001340	-10.332	1	401.426
204	0.355053	-0.002339	-10.157	1	393.330
205	0.351494	-0.003559	-10.108	1	385.329
206	0.347735	-0.003759	-10.079	1	377.262
207	0.343699	-0.004036	-10.080	1	369.103
208	0.340629	-0.003070	-9.977	1	360.818
209	0.335377	-0.005252	-10.102	1	352.535
210	0.333553	-0.001824	-9.871	1	343.973
211	0.332685	-0.000868	-9.532	1	335.575
212	0.331354	-0.001330	-9.228	1	327.482
213	0.327151	-0.004203	-9.208	1	319.654
214	0.326719	-0.000432	-8.800	1	311.714
215	0.319546	-0.007174	-9.064	1	304.185
216	0.317551	-0.001995	-8.814	1	296.153
217	0.314387	-0.003164	-8.672	1	288.317
218	0.312790	-0.001597	-8.366	1	280.532
219	0.305045	-0.007745	-8.658	1	273.026
220	0.299483	-0.005561	-8.749	1	264.963
221	0.299036	-0.000447	-8.343	1	256.641
222	0.297785	-0.001252	-7.997	1	248.728
223	0.290122	-0.007663	-8.251	1	241.154
224	0.287614	-0.002508	-8.026	1	233.071
225	0.281662	-0.005952	-8.117	1	225.154
226	0.279997	-0.001665	-7.809	1	216.972
227	0.278508	-0.001489	-7.470	1	209.070
228	0.275384	-0.003124	-7.263	1	201.499
229	0.270382	-0.005002	-7.216	1	194.070
230	0.267703	-0.002680	-6.957	1	186.548
231	0.266482	-0.001221	-6.552	1	179.247
232	0.261062	-0.005421	-6.492	1	172.400
233	0.260365	-0.000696	-6.015	0.999997	165.460
234	0.251521	-0.008844	-6.212	0.999999	159.119
235	0.248081	-0.003440	-5.959	0.999997	152.239
236	0.244623	-0.003459	-5.689	0.999987	145.581
237	0.239604	-0.005018	-5.531	0.999972	139.179
238	0.235798	-0.003806	-5.257	0.999903	132.838
239	0.232058	-0.003740	-4.953	0.999666	126.768
240	0.224265	-0.007793	-4.959	0.999673	121.040
241	0.219950	-0.004316	-4.680	0.999087	115.041
242	0.215463	-0.004486	-4.386	0.997561	109.339
243	0.208641	-0.006822	-4.250	0.996296	103.983
244	0.199002	-0.009639	-4.336	0.997155	98.627
245	0.194096	-0.004906	-4.054	0.993476	92.765
246	0.190933	-0.003163	-3.590	0.978881	87.227
247	0.181299	-0.009634	-3.583	0.978511	82.493
248	0.179406	-0.001893	-2.948	0.923774	77.398
249	0.166817	-0.012589	-3.067	0.938208	73.757
250	0.150645	-0.016172	-3.556	0.977173	69.288
251	0.146442	-0.004204	-3.163	0.948287	62.945
252	0.135217	-0.011225	-3.280	0.958851	57.257
253	0.127957	-0.007261	-3.108	0.942695	50.786
254	0.126209	-0.001748	-2.464	0.840996	44.358
255	0.117321	-0.008888	NA	NA	NA
256	0.102164	-0.015157	NA	NA	NA
257	0.098037	-0.004126	NA	NA	NA
258	0.082669	-0.015368	NA	NA	NA
259	0.075244	-0.007425	NA	NA	NA
260	0.060297	-0.014947	NA	NA	NA
261	0.041031	-0.019266	NA	NA	NA
262	0.026969	-0.014062	NA	NA	NA
263	0.003222	-0.023746	NA	NA	NA
