N	eigenvalue	difference	twstat	p-value	effect.n
110	0.596561	-0.005828	-0.742	0.340773	839.583
111	0.587416	-0.009145	-1.265	0.498901	845.819
112	0.583807	-0.003609	-0.946	0.400001	851.755
113	0.572773	-0.011034	-1.815	0.671716	858.010
114	0.567242	-0.005531	-1.847	0.681362	863.699
115	0.559133	-0.008109	-2.314	0.807485	869.439
116	0.557709	-0.001424	-1.704	0.63804	874.902
117	0.549041	-0.008668	-2.286	0.800729	880.902
118	0.546504	-0.002537	-1.868	0.687522	886.532
119	0.538234	-0.008270	-2.419	0.831268	892.563
120	0.534800	-0.003435	-2.170	0.771667	898.239
121	0.530597	-0.004203	-2.050	0.739639	904.186
122	0.518266	-0.012331	-3.373	0.965957	910.310
123	0.515659	-0.002606	-3.036	0.934729	915.447
124	0.509529	-0.006131	-3.326	0.962496	920.917
125	0.503108	-0.006420	-3.691	0.983337	926.220
126	0.499874	-0.003234	-3.497	0.973929	931.289
127	0.494318	-0.005556	-3.731	0.984848	936.578
128	0.486902	-0.007415	-4.333	0.997128	941.737
129	0.480081	-0.006822	-4.862	0.999528	946.455
130	0.478621	-0.001460	-4.399	0.997663	950.788
131	0.476680	-0.001941	-4.011	0.992661	955.555
132	0.461203	-0.015476	-6.243	0.999999	960.708
133	0.459659	-0.001545	-5.860	0.999994	964.038
134	0.456487	-0.003172	-5.785	0.999992	967.714
135	0.451751	-0.004735	-6.022	0.999998	971.489
136	0.450531	-0.001221	-5.571	0.999976	975.097
137	0.444138	-0.006393	-6.150	0.999999	979.127
138	0.440587	-0.003551	-6.182	0.999999	982.694
139	0.440462	-0.000125	-5.517	0.99997	986.265
140	0.432998	-0.007464	-6.345	1	990.459
141	0.431636	-0.001362	-5.944	0.999996	993.953
142	0.421460	-0.010176	-7.384	1	997.838
143	0.419799	-0.001661	-7.091	1	1000.473
144	0.418434	-0.001366	-6.726	1	1003.385
145	0.411049	-0.007384	-7.642	1	1006.647
146	0.408846	-0.002203	-7.483	1	1009.105
147	0.404976	-0.003870	-7.684	1	1011.721
148	0.402666	-0.002310	-7.556	1	1014.170
149	0.399615	-0.003051	-7.589	1	1016.749
150	0.392139	-0.007476	-8.613	1	1019.312
151	0.391069	-0.001070	-8.251	1	1020.946
152	0.388364	-0.002705	-8.246	1	1022.913
153	0.386545	-0.001819	-8.043	1	1024.891
154	0.380572	-0.005973	-8.782	1	1027.066
155	0.378946	-0.001626	-8.559	1	1028.550
156	0.374252	-0.004695	-9.038	1	1030.243
157	0.372197	-0.002055	-8.929	1	1031.481
158	0.369162	-0.003035	-9.047	1	1032.818
159	0.365575	-0.003587	-9.302	1	1034.037
160	0.362269	-0.003307	-9.506	1	1035.004
161	0.359609	-0.002660	-9.567	1	1035.765
162	0.358087	-0.001522	-9.362	1	1036.455
163	0.352328	-0.005759	-10.167	1	1037.331
164	0.350004	-0.002324	-10.181	1	1037.410
165	0.348151	-0.001853	-10.083	1	1037.455
166	0.344169	-0.003982	-10.502	1	1037.574
167	0.341563	-0.002606	-10.603	1	1037.261
168	0.341028	-0.000535	-10.203	1	1036.823
169	0.337932	-0.003096	-10.421	1	1036.753
170	0.333554	-0.004378	-10.968	1	1036.439
171	0.333077	-0.000477	-10.568	1	1035.555
172	0.330168	-0.002909	-10.762	1	1035.037
173	0.325365	-0.004803	-11.441	1	1034.291
174	0.323917	-0.001448	-11.303	1	1032.834
175	0.321383	-0.002534	-11.436	1	1031.474
176	0.320168	-0.001215	-11.242	1	1029.941
177	0.319303	-0.000865	-10.954	1	1028.563
178	0.318660	-0.000643	-10.601	1	1027.440
179	0.316811	-0.001849	-10.546	1	1026.650
180	0.314545	-0.002266	-10.599	1	1025.881
181	0.312669	-0.001876	-10.555	1	1025.020
182	0.309807	-0.002863	-10.768	1	1024.168
183	0.309244	-0.000563	-10.393	1	1023.046
184	0.304947	-0.004297	-10.983	1	1022.295
185	0.303408	-0.001539	-10.873	1	1020.855
186	0.299032	-0.004376	-11.509	1	1019.491
187	0.297496	-0.001536	-11.420	1	1017.382
188	0.294313	-0.003183	-11.767	1	1015.319
189	0.293851	-0.000462	-11.403	1	1012.823
190	0.290804	-0.003047	-11.719	1	1010.672
191	0.288934	-0.001870	-11.733	1	1008.115
192	0.287080	-0.001854	-11.745	1	1005.484
193	0.284368	-0.002712	-11.990	1	1002.780
194	0.282703	-0.001665	-11.963	1	999.742
195	0.280731	-0.001972	-12.020	1	996.669
196	0.279613	-0.001118	-11.849	1	993.469
197	0.277610	-0.002004	-11.915	1	990.396
198	0.274908	-0.002701	-12.175	1	987.181
199	0.273640	-0.001269	-12.054	1	983.602
200	0.271937	-0.001703	-12.050	1	980.090
201	0.270727	-0.001210	-11.911	1	976.512
202	0.268298	-0.002430	-12.106	1	973.023
203	0.264257	-0.004041	-12.754	1	969.234
204	0.262911	-0.001346	-12.679	1	964.622
205	0.261550	-0.001361	-12.608	1	960.015
206	0.258809	-0.002741	-12.918	1	955.409
207	0.258361	-0.000448	-12.603	1	950.365
208	0.257416	-0.000945	-12.418	1	945.600
209	0.254648	-0.002769	-12.735	1	940.970
210	0.252159	-0.002489	-12.987	1	935.881
211	0.248994	-0.003165	-13.436	1	930.412
212	0.248367	-0.000627	-13.191	1	924.340
213	0.247158	-0.001209	-13.102	1	918.456
214	0.245901	-0.001257	-13.026	1	912.584
215	0.244716	-0.001185	-12.928	1	906.708
216	0.244343	-0.000374	-12.601	1	900.855
217	0.241017	-0.003326	-13.091	1	895.299
218	0.240401	-0.000616	-12.839	1	889.061
219	0.238214	-0.002187	-13.020	1	883.027
220	0.237089	-0.001125	-12.911	1	876.677
221	0.236334	-0.000755	-12.695	1	870.360
222	0.235567	-0.000767	-12.478	1	864.205
223	0.231908	-0.003659	-13.064	1	858.217
224	0.230205	-0.001703	-13.122	1	851.408
225	0.229425	-0.000780	-12.925	1	844.425
226	0.226950	-0.002475	-13.196	1	837.577
227	0.225416	-0.001534	-13.214	1	830.294
228	0.223741	-0.001675	-13.272	1	822.884
229	0.223509	-0.000232	-12.930	1	815.297
230	0.221695	-0.001814	-13.019	1	808.019
231	0.220300	-0.001395	-12.996	1	800.521
232	0.219124	-0.001176	-12.911	1	792.942
233	0.216335	-0.002789	-13.273	1	785.356
234	0.215569	-0.000766	-13.085	1	777.215
235	0.214428	-0.001142	-12.996	1	769.192
236	0.214116	-0.000311	-12.676	1	761.165
237	0.212617	-0.001499	-12.675	1	753.424
238	0.211217	-0.001401	-12.647	1	745.567
239	0.210359	-0.000858	-12.470	1	737.628
240	0.209587	-0.000772	-12.264	1	729.797
241	0.208218	-0.001369	-12.217	1	722.112
242	0.207106	-0.001112	-12.099	1	714.366
243	0.205096	-0.002010	-12.223	1	706.653
244	0.204160	-0.000935	-12.059	1	698.650
245	0.203175	-0.000986	-11.904	1	690.740
246	0.202008	-0.001167	-11.793	1	682.911
247	0.201087	-0.000921	-11.613	1	675.101
248	0.198299	-0.002788	-11.935	1	667.408
249	0.197303	-0.000995	-11.783	1	659.142
250	0.196203	-0.001100	-11.654	1	650.951
251	0.195763	-0.000441	-11.345	1	642.803
252	0.194411	-0.001352	-11.270	1	634.952
253	0.193214	-0.001197	-11.152	1	627.068
254	0.191979	-0.001235	-11.041	1	619.212
255	0.190281	-0.001698	-11.051	1	611.374
256	0.187928	-0.002353	-11.237	1	603.377
257	0.186652	-0.001276	-11.144	1	594.964
258	0.185770	-0.000882	-10.943	1	586.541
259	0.185388	-0.000383	-10.603	1	578.264
260	0.181974	-0.003414	-11.054	1	570.343
261	0.179314	-0.002660	-11.322	1	561.599
262	0.177841	-0.001473	-11.288	1	552.319
263	0.177280	-0.000561	-11.015	1	542.942
264	0.175104	-0.002177	-11.154	1	533.809
265	0.174400	-0.000704	-10.917	1	524.327
266	0.172557	-0.001842	-10.965	1	515.039
267	0.171259	-0.001298	-10.875	1	505.530
268	0.169656	-0.001603	-10.860	1	496.000
269	0.167772	-0.001884	-10.916	1	486.340
270	0.166841	-0.000931	-10.734	1	476.451
271	0.165073	-0.001767	-10.755	1	466.675
272	0.164176	-0.000897	-10.559	1	456.718
273	0.162887	-0.001290	-10.455	1	446.894
274	0.160734	-0.002153	-10.559	1	437.070
275	0.160559	-0.000175	-10.183	1	426.944
276	0.159224	-0.001335	-10.076	1	417.216
277	0.157713	-0.001510	-10.007	1	407.490
278	0.156007	-0.001706	-9.982	1	397.709
279	0.155469	-0.000538	-9.678	1	387.807
280	0.154144	-0.001325	-9.549	1	378.203
281	0.153154	-0.000991	-9.337	1	368.632
282	0.151188	-0.001966	-9.342	1	359.223
283	0.150311	-0.000877	-9.096	1	349.635
284	0.147258	-0.003053	-9.338	1	340.262
285	0.146926	-0.000332	-8.972	1	330.343
286	0.145596	-0.001330	-8.816	1	320.825
287	0.145094	-0.000502	-8.469	1	311.382
288	0.143127	-0.001967	-8.428	1	302.323
289	0.141917	-0.001210	-8.221	1	293.143
290	0.140865	-0.001052	-7.969	1	284.120
291	0.138437	-0.002428	-8.000	1	275.330
292	0.136157	-0.002280	-8.001	1	266.287
293	0.133538	-0.002619	-8.074	1	257.048
294	0.132436	-0.001102	-7.833	1	247.503
295	0.130528	-0.001908	-7.745	1	238.174
296	0.129777	-0.000752	-7.418	1	228.805
297	0.128487	-0.001290	-7.181	1	219.800
298	0.127431	-0.001056	-6.883	1	211.008
299	0.126745	-0.000686	-6.495	1	202.537
300	0.126210	-0.000535	-6.051	0.999998	194.569
301	0.124133	-0.002078	-5.870	0.999995	187.243
302	0.123472	-0.000661	-5.404	0.999949	180.025
303	0.122555	-0.000917	-4.941	0.999651	173.560
304	0.122049	-0.000506	-4.349	0.997263	167.908
305	0.121208	-0.000841	-3.740	0.98519	163.529
306	0.117304	-0.003903	-3.632	0.980821	160.690
307	0.114346	-0.002959	-3.332	0.962965	157.890
308	0.106227	-0.008119	-4.040	0.993223	155.847
309	0.097642	-0.008584	-5.011	0.999733	150.843
310	0.096221	-0.001422	-4.664	0.999033	142.377
311	0.094416	-0.001804	-4.354	0.997311	134.476
312	0.091659	-0.002758	-4.196	0.995657	127.054
313	0.086811	-0.004848	-4.433	0.997906	119.640
314	0.084535	-0.002275	-4.206	0.995779	110.980
315	0.083182	-0.001353	-3.772	0.986321	102.534
316	0.081491	-0.001692	-3.335	0.96317	94.984
317	0.075861	-0.005630	-3.553	0.977013	88.445
318	0.073774	-0.002087	-3.171	0.9491	80.412
319	0.068825	-0.004949	-3.233	0.954833	73.172
320	0.062943	-0.005882	-3.479	0.972891	64.972
321	0.062383	-0.000561	NA	NA	NA
322	0.061533	-0.000850	NA	NA	NA
323	0.058027	-0.003506	NA	NA	NA
324	0.056079	-0.001947	NA	NA	NA
325	0.043511	-0.012568	NA	NA	NA
326	0.027483	-0.016028	NA	NA	NA
327	0.022049	-0.005434	NA	NA	NA
328	0.019569	-0.002480	NA	NA	NA
329	0.016920	-0.002649	NA	NA	NA
