N	eigenvalue	difference	twstat	p-value	effect.n
59	1.342739	-0.012248	0.789	0.0647944	667.254
60	1.325501	-0.017238	0.700	0.0728822	673.217
61	1.312948	-0.012553	0.898	0.055912	679.214
62	1.286818	-0.026130	0.194	0.13553	685.447
63	1.264962	-0.021856	-0.286	0.225704	691.285
64	1.256422	-0.008540	0.099	0.150812	696.878
65	1.249469	-0.006952	0.608	0.0820211	702.830
66	1.220912	-0.028557	-0.376	0.246187	709.248
67	1.189988	-0.030924	-1.610	0.608466	715.047
68	1.176037	-0.013951	-1.714	0.640992	720.045
69	1.164888	-0.011149	-1.631	0.615153	725.039
70	1.145316	-0.019573	-2.173	0.772532	730.165
71	1.141708	-0.003608	-1.570	0.595847	734.969
72	1.122439	-0.019268	-2.118	0.758127	740.286
73	1.118028	-0.004411	-1.578	0.59854	745.269
74	1.110558	-0.007470	-1.249	0.493818	750.733
75	1.090436	-0.020122	-1.898	0.696397	756.533
76	1.070213	-0.020223	-2.607	0.869786	761.911
77	1.053551	-0.016662	-3.086	0.940323	766.813
78	1.046153	-0.007398	-2.853	0.910672	771.411
79	1.029496	-0.016657	-3.371	0.965829	776.252
80	1.023830	-0.005666	-3.020	0.932857	780.750
81	1.008722	-0.015108	-3.446	0.970835	785.586
82	0.997432	-0.011290	-3.582	0.978475	790.144
83	0.979930	-0.017502	-4.265	0.996456	794.652
84	0.977688	-0.002242	-3.680	0.982862	798.666
85	0.970478	-0.007210	-3.500	0.974121	803.205
86	0.958584	-0.011894	-3.730	0.984814	807.953
87	0.947361	-0.011223	-3.921	0.990655	812.569
88	0.927376	-0.019984	-4.918	0.999618	817.082
89	0.916541	-0.010835	-5.149	0.999848	820.810
90	0.903368	-0.013173	-5.613	0.999981	824.385
91	0.898376	-0.004992	-5.354	0.999936	827.611
92	0.892038	-0.006338	-5.212	0.999883	831.088
93	0.879392	-0.012646	-5.661	0.999985	834.724
94	0.874803	-0.004589	-5.376	0.999942	838.011
95	0.859979	-0.014824	-6.061	0.999998	841.580
96	0.846767	-0.013212	-6.632	1	844.586
97	0.842678	-0.004089	-6.352	1	847.125
98	0.836039	-0.006639	-6.312	1	849.928
99	0.828203	-0.007836	-6.394	1	852.790
100	0.819904	-0.008299	-6.531	1	855.604
101	0.801380	-0.018523	-7.706	1	858.318
102	0.799615	-0.001766	-7.251	1	860.008
103	0.796722	-0.002892	-6.893	1	862.107
104	0.791930	-0.004792	-6.716	1	864.545
105	0.781586	-0.010345	-7.109	1	867.163
106	0.774329	-0.007256	-7.205	1	869.434
107	0.761991	-0.012338	-7.843	1	871.628
108	0.759357	-0.002634	-7.492	1	873.239
109	0.745483	-0.013874	-8.325	1	875.181
110	0.739098	-0.006385	-8.398	1	876.351
111	0.729809	-0.009288	-8.792	1	877.447
112	0.726221	-0.003588	-8.590	1	878.172
113	0.719339	-0.006883	-8.741	1	879.077
114	0.712798	-0.006541	-8.865	1	879.830
115	0.709536	-0.003262	-8.636	1	880.455
116	0.707943	-0.001592	-8.215	1	881.287
117	0.696295	-0.011648	-8.903	1	882.523
118	0.693501	-0.002794	-8.630	1	883.076
119	0.688855	-0.004646	-8.557	1	883.884
120	0.677717	-0.011138	-9.224	1	884.753
121	0.671992	-0.005725	-9.305	1	884.943
122	0.666013	-0.005980	-9.422	1	885.033
123	0.662958	-0.003054	-9.209	1	884.984
124	0.651537	-0.011421	-9.964	1	885.127
125	0.649230	-0.002306	-9.688	1	884.486
126	0.641167	-0.008063	-10.079	1	884.093
127	0.634397	-0.006770	-10.338	1	883.273
128	0.630841	-0.003556	-10.229	1	882.159
129	0.628027	-0.002814	-10.029	1	881.118
130	0.621860	-0.006167	-10.225	1	880.245
131	0.619438	-0.002422	-9.982	1	879.133
132	0.616479	-0.002959	-9.796	1	878.235
133	0.609814	-0.006664	-10.055	1	877.498
134	0.599727	-0.010087	-10.745	1	876.448
135	0.596404	-0.003323	-10.638	1	874.628
136	0.591913	-0.004491	-10.672	1	872.874
137	0.586900	-0.005012	-10.775	1	871.034
138	0.585021	-0.001879	-10.496	1	869.036
139	0.580459	-0.004562	-10.541	1	867.287
140	0.574527	-0.005932	-10.763	1	865.438
141	0.568995	-0.005532	-10.945	1	863.296
142	0.563120	-0.005876	-11.180	1	860.901
143	0.558014	-0.005106	-11.329	1	858.193
144	0.556624	-0.001390	-11.016	1	855.264
145	0.549148	-0.007475	-11.466	1	852.613
146	0.545284	-0.003865	-11.475	1	849.408
147	0.542827	-0.002456	-11.306	1	846.128
148	0.538682	-0.004146	-11.350	1	842.965
149	0.534039	-0.004643	-11.460	1	839.687
150	0.530548	-0.003491	-11.429	1	836.216
151	0.524698	-0.005850	-11.703	1	832.709
152	0.521473	-0.003225	-11.649	1	828.824
153	0.518657	-0.002815	-11.543	1	824.924
154	0.513020	-0.005637	-11.800	1	821.068
155	0.509073	-0.003947	-11.849	1	816.845
156	0.507453	-0.001620	-11.598	1	812.487
157	0.504593	-0.002859	-11.501	1	808.336
158	0.501409	-0.003185	-11.445	1	804.215
159	0.497289	-0.004120	-11.511	1	800.079
160	0.492545	-0.004744	-11.663	1	795.782
161	0.487399	-0.005146	-11.876	1	791.221
162	0.485680	-0.001719	-11.647	1	786.325
163	0.477036	-0.008644	-12.324	1	781.610
164	0.475738	-0.001298	-12.057	1	776.017
165	0.470659	-0.005079	-12.281	1	770.640
166	0.466978	-0.003680	-12.330	1	764.910
167	0.465338	-0.001641	-12.111	1	759.029
168	0.463665	-0.001672	-11.891	1	753.306
169	0.461705	-0.001960	-11.703	1	747.749
170	0.455347	-0.006359	-12.092	1	742.321
171	0.452774	-0.002573	-11.994	1	736.326
172	0.447383	-0.005392	-12.268	1	730.348
173	0.443742	-0.003640	-12.320	1	723.942
174	0.441844	-0.001898	-12.144	1	717.372
175	0.435949	-0.005895	-12.492	1	710.908
176	0.431464	-0.004486	-12.667	1	703.926
177	0.430456	-0.001007	-12.388	1	696.636
178	0.428482	-0.001974	-12.228	1	689.568
179	0.425281	-0.003201	-12.227	1	682.583
180	0.420826	-0.004455	-12.391	1	675.491
181	0.417517	-0.003309	-12.411	1	668.094
182	0.412581	-0.004936	-12.646	1	660.565
183	0.411689	-0.000893	-12.359	1	652.650
184	0.410981	-0.000707	-12.039	1	644.965
185	0.408352	-0.002629	-11.961	1	637.554
186	0.405931	-0.002421	-11.854	1	630.124
187	0.403886	-0.002046	-11.696	1	622.711
188	0.400131	-0.003755	-11.755	1	615.378
189	0.397178	-0.002953	-11.713	1	607.853
190	0.395621	-0.001557	-11.490	1	600.261
191	0.393294	-0.002327	-11.360	1	592.832
192	0.391238	-0.002057	-11.191	1	585.448
193	0.387000	-0.004238	-11.298	1	578.160
194	0.385650	-0.001350	-11.038	1	570.606
195	0.383660	-0.001990	-10.852	1	563.267
196	0.377313	-0.006347	-11.219	1	556.048
197	0.376707	-0.000606	-10.866	1	548.210
198	0.372642	-0.004065	-10.942	1	540.711
199	0.367547	-0.005095	-11.153	1	532.978
200	0.364173	-0.003374	-11.154	1	524.831
201	0.363345	-0.000829	-10.833	1	516.553
202	0.363055	-0.000289	-10.434	1	508.568
203	0.350606	-0.012449	-11.551	1	500.995
204	0.347890	-0.002716	-11.486	1	491.806
205	0.345700	-0.002190	-11.355	1	482.575
206	0.345286	-0.000414	-10.999	1	473.386
207	0.341964	-0.003322	-10.990	1	464.527
208	0.340640	-0.001324	-10.736	1	455.549
209	0.336647	-0.003993	-10.800	1	446.771
210	0.333771	-0.002875	-10.731	1	437.777
211	0.331488	-0.002284	-10.587	1	428.742
212	0.330638	-0.000850	-10.267	1	419.762
213	0.328078	-0.002560	-10.140	1	411.076
214	0.324291	-0.003786	-10.154	1	402.422
215	0.322892	-0.001399	-9.888	1	393.608
216	0.320789	-0.002103	-9.694	1	385.018
217	0.316394	-0.004394	-9.760	1	376.555
218	0.313212	-0.003183	-9.688	1	367.849
219	0.308287	-0.004925	-9.815	1	359.098
220	0.306153	-0.002133	-9.626	1	350.027
221	0.305083	-0.001071	-9.310	1	341.074
222	0.300782	-0.004301	-9.346	1	332.419
223	0.294959	-0.005822	-9.554	1	323.563
224	0.293518	-0.001441	-9.283	1	314.279
225	0.290755	-0.002763	-9.146	1	305.227
226	0.286926	-0.003829	-9.120	1	296.223
227	0.284459	-0.002468	-8.946	1	287.113
228	0.280953	-0.003506	-8.875	1	278.104
229	0.280122	-0.000831	-8.519	1	269.052
230	0.278525	-0.001596	-8.226	1	260.360
231	0.275321	-0.003205	-8.087	1	251.940
232	0.272927	-0.002394	-7.858	1	243.566
233	0.269602	-0.003325	-7.712	1	235.372
234	0.268677	-0.000925	-7.317	1	227.232
235	0.264427	-0.004250	-7.232	1	219.541
236	0.260444	-0.003983	-7.116	1	211.799
237	0.255847	-0.004597	-7.054	1	204.057
238	0.250591	-0.005255	-7.052	1	196.225
239	0.248766	-0.001826	-6.721	1	188.208
240	0.247812	-0.000954	-6.285	0.999999	180.547
241	0.243849	-0.003963	-6.103	0.999998	173.437
242	0.241712	-0.002137	-5.736	0.999989	166.433
243	0.238066	-0.003646	-5.479	0.999964	159.888
244	0.233535	-0.004531	-5.282	0.999913	153.601
245	0.230385	-0.003150	-4.940	0.999649	147.454
246	0.227558	-0.002827	-4.532	0.998484	141.770
247	0.222385	-0.005173	-4.292	0.996739	136.743
248	0.212884	-0.009501	-4.429	0.997878	132.003
249	0.208900	-0.003984	-4.082	0.993974	126.571
250	0.203207	-0.005693	-3.848	0.988704	121.707
251	0.188287	-0.014920	-4.461	0.998086	117.139
252	0.178981	-0.009305	-4.655	0.999003	110.490
253	0.172781	-0.006200	-4.589	0.998748	103.007
254	0.166626	-0.006155	-4.512	0.998378	95.347
255	0.162870	-0.003756	-4.211	0.995845	87.547
256	0.153193	-0.009677	-4.391	0.997599	80.123
257	0.151846	-0.001347	-3.882	0.989658	71.997
258	0.148877	-0.002969	-3.441	0.970555	64.721
259	0.140641	-0.008236	-3.351	0.964375	58.187
260	0.125480	-0.015161	-3.793	0.987008	51.480
261	0.122462	-0.003018	-3.376	0.966226	43.532
262	0.121032	-0.001430	NA	NA	NA
263	0.115074	-0.005958	NA	NA	NA
264	0.110748	-0.004327	NA	NA	NA
265	0.105818	-0.004929	NA	NA	NA
266	0.079481	-0.026337	NA	NA	NA
267	0.054796	-0.024685	NA	NA	NA
268	0.032253	-0.022542	NA	NA	NA
269	0.027210	-0.005043	NA	NA	NA
270	0.010919	-0.016292	NA	NA	NA
